Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Original Nominations (1000 m3/d),Accepted Nominations (1000 m3/d),Apportionment Percentage
6,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,49.0,,0.04
1,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2006,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2007,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2008,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2009,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2010,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2011,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2012,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2013,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2014,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2015,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2016,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2017,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2018,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
8,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
9,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
10,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
11,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
12,2019,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
1,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
2,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
3,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
4,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
5,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
6,2020,Trans-Northern Pipelines Inc.,Trans-Northern,system,,,,,
7,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,16.31651612903226,,0.0
8,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,16.89609677419355,,0.10456406423319764
9,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,18.988633333333333,,0.0
10,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,28.770516129032256,,0.0
11,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,18.11006666666667,,0.0
12,2010,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,35.23651612903226,,0.0
1,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,44.55858064516129,,0.0
2,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,69.38146428571429,,0.0229064885073772
3,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,68.81903225806451,,0.0
4,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,66.56203333333333,,0.0
5,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,65.24183870967742,,0.0
6,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,63.03616666666667,,0.0
7,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,66.16264516129031,,0.0003616962728252293
8,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,62.916548387096775,,0.0
9,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,82.51736666666667,,0.06361741663538922
10,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,82.8081935483871,,0.03426695419796133
11,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.45476666666667,,0.025769282018026973
12,2011,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,85.53338709677419,,0.0577161304678232
1,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,98.46806451612903,,0.1360705481718324
2,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,99.37903448275863,,0.12915233630072542
3,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,370.06296774193544,,0.7688059526399692
4,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,846.0136,,0.906553585387595
5,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,728.2763225806451,,0.8842307550227081
6,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,638.1724666666667,,0.866305733235958
7,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,728.7925806451613,,0.8827649975190959
8,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,729.7408387096774,,0.8833448870005375
9,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,641.2467,,0.8681443506843778
10,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,530.4538387096774,,0.8421427202719716
11,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,739.2841666666667,,0.8926302724369632
12,2012,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,799.8086129032258,,0.8955423006237742
1,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,1271.53,,0.93
2,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,1323.29,,0.93
3,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,1204.01,,0.93
4,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,1316.53,,0.94
5,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,387.98,,0.78
6,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,222.59,,0.62
7,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,186.65,,0.56
8,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,203.39,,0.59
9,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,301.33,,0.72
10,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,297.18,,0.72
11,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,279.84,,0.72
12,2013,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,284.14,,0.71
1,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,204.2,,0.59
2,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,103.53,,0.17
3,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,196.56,,0.57
4,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,1050.56,,0.92
5,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,198.44,,0.57
6,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,205.15,,0.59
7,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,101.64,,0.17
8,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,197.41,,0.57
9,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,199.61,,0.6
10,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,100.23,,0.12
11,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,90.48,,0.03
12,2014,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,89.1,,0.02
1,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,97.22,,0.09
2,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,89.67,,0.02
3,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,85.23,,0.0
4,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,87.78,,0.0
5,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.26,,0.0
6,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.26,,0.0
7,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,86.5,,0.0
8,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,89.84,,0.0
9,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,95.02,,0.03
10,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.29,,0.0
11,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,85.99,,0.0
12,2015,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,103.46,,0.1
1,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,103.46,,0.09
2,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,106.26,,0.12
3,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,104.77,,0.12
4,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,102.66,,0.09
5,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,94.94,,0.09
6,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.82,,0.0
7,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,84.25,,0.0
8,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,91.56,,0.04
9,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,101.81,,0.12
10,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,106.82,,0.18
11,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,115.99,,0.19
12,2016,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,115.25,,0.17
1,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,116.8,,0.18
2,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,112.55,,0.18
3,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,122.69,,0.22
4,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,127.54,,0.26
5,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,96.6,,0.0
6,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,98.76,,0.04
7,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,108.21,,0.13
8,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,101.72,,0.08
9,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,116.48,,0.19
10,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,116.08,,0.22
11,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,98.03,,0.08
12,2017,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,126.63,,0.27
1,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,137.53,,0.31
2,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,139.34,,0.32
3,2018,TransCanada Keystone Pipeline GP Ltd.,Keystone Pipeline System,"International boundary at or near Haskett, Manitoba",48.9989,-97.9577,136.98,,0.32
